<TICKER>,<DTYYYYMMDD>,<DTYYYYMMDD2>,code,close
شاخص_كل6,13920409,20130630,IDXS,51321.30
شاخص_كل6,13920410,20130701,IDXS,52244.10
شاخص_كل6,13920411,20130702,IDXS,51846.30
شاخص_كل6,13920412,20130703,IDXS,52735.20
شاخص_كل6,13920415,20130706,IDXS,54289.70
شاخص_كل6,13920416,20130707,IDXS,54768.60
شاخص_كل6,13920417,20130708,IDXS,54616.00
شاخص_كل6,13920418,20130709,IDXS,54534.20
شاخص_كل6,13920419,20130710,IDXS,55069.70
شاخص_كل6,13920422,20130713,IDXS,54744.00
شاخص_كل6,13920423,20130714,IDXS,54298.70
شاخص_كل6,13920424,20130715,IDXS,54509.30
شاخص_كل6,13920425,20130716,IDXS,54235.90
شاخص_كل6,13920426,20130717,IDXS,54433.60
شاخص_كل6,13920429,20130720,IDXS,54872.30
شاخص_كل6,13920430,20130721,IDXS,55101.00
شاخص_كل6,13920431,20130722,IDXS,55329.30
شاخص_كل6,13920501,20130723,IDXS,55942.40
شاخص_كل6,13920502,20130724,IDXS,56426.30
شاخص_كل6,13920505,20130727,IDXS,56290.30
شاخص_كل6,13920506,20130728,IDXS,56551.90
شاخص_كل6,13920507,20130729,IDXS,56400.20
شاخص_كل6,13920509,20130731,IDXS,57168.20
شاخص_كل6,13920512,20130803,IDXS,57397.20
شاخص_كل6,13920513,20130804,IDXS,57264.40
شاخص_كل6,13920514,20130805,IDXS,57415.90
شاخص_كل6,13920515,20130806,IDXS,57674.80
شاخص_كل6,13920516,20130807,IDXS,58142.60
شاخص_كل6,13920520,20130811,IDXS,58889.90
شاخص_كل6,13920521,20130812,IDXS,59608.50
شاخص_كل6,13920522,20130813,IDXS,59754.80
شاخص_كل6,13920523,20130814,IDXS,59610.20
شاخص_كل6,13920526,20130817,IDXS,60410.30
شاخص_كل6,13920527,20130818,IDXS,59938.60
شاخص_كل6,13920528,20130819,IDXS,60052.20
شاخص_كل6,13920529,20130820,IDXS,59568.00
شاخص_كل6,13920530,20130821,IDXS,59281.60
شاخص_كل6,13920602,20130824,IDXS,59552.80
شاخص_كل6,13920603,20130825,IDXS,61163.50
شاخص_كل6,13920604,20130826,IDXS,60675.70
شاخص_كل6,13920605,20130827,IDXS,60002.40
شاخص_كل6,13920606,20130828,IDXS,58727.30
شاخص_كل6,13920609,20130831,IDXS,58561.00
شاخص_كل6,13920610,20130901,IDXS,59057.00
شاخص_كل6,13920612,20130903,IDXS,58962.90
شاخص_كل6,13920613,20130904,IDXS,58146.10
شاخص_كل6,13920616,20130907,IDXS,57491.60
شاخص_كل6,13920617,20130908,IDXS,57198.10
شاخص_كل6,13920618,20130909,IDXS,57035.40
شاخص_كل6,13920619,20130910,IDXS,58190.40
شاخص_كل6,13920620,20130911,IDXS,59164.60
شاخص_كل6,13920623,20130914,IDXS,59117.40
شاخص_كل6,13920624,20130915,IDXS,59401.50
شاخص_كل6,13920625,20130916,IDXS,59347.70
شاخص_كل6,13920626,20130917,IDXS,60056.40
شاخص_كل6,13920627,20130918,IDXS,60964.10
شاخص_كل6,13920630,20130921,IDXS,62053.20
شاخص_كل6,13920631,20130922,IDXS,61707.20
شاخص_كل6,13920701,20130923,IDXS,62904.80
شاخص_كل6,13920702,20130924,IDXS,63010.20
شاخص_كل6,13920703,20130925,IDXS,63455.30
شاخص_كل6,13920706,20130928,IDXS,64695.40
شاخص_كل6,13920707,20130929,IDXS,65328.80
شاخص_كل6,13920708,20130930,IDXS,65720.00
شاخص_كل6,13920709,20131001,IDXS,66350.00
شاخص_كل6,13920710,20131002,IDXS,66506.30
شاخص_كل6,13920713,20131005,IDXS,66662.50
شاخص_كل6,13920714,20131006,IDXS,66997.70
شاخص_كل6,13920715,20131007,IDXS,67019.00
شاخص_كل6,13920716,20131008,IDXS,67505.30
شاخص_كل6,13920717,20131009,IDXS,68461.50
شاخص_كل6,13920720,20131012,IDXS,69703.50
شاخص_كل6,13920721,20131013,IDXS,70951.50
شاخص_كل6,13920722,20131014,IDXS,71471.80
شاخص_كل6,13920723,20131015,IDXS,72766.50
شاخص_كل6,13920727,20131019,IDXS,74400.20
شاخص_كل6,13920728,20131020,IDXS,73335.60
شاخص_كل6,13920729,20131021,IDXS,73636.10
شاخص_كل6,13920730,20131022,IDXS,72997.70
شاخص_كل6,13920801,20131023,IDXS,73030.70
شاخص_كل6,13920804,20131026,IDXS,73549.80
شاخص_كل6,13920805,20131027,IDXS,72201.00
شاخص_كل6,13920806,20131028,IDXS,72215.00
شاخص_كل6,13920807,20131029,IDXS,73167.40
شاخص_كل6,13920808,20131030,IDXS,73553.20
شاخص_كل6,13920811,20131102,IDXS,73504.80
شاخص_كل6,13920812,20131103,IDXS,73766.20
شاخص_كل6,13920813,20131104,IDXS,73733.60
شاخص_كل6,13920814,20131105,IDXS,74438.10
شاخص_كل6,13920815,20131106,IDXS,75868.90
شاخص_كل6,13920818,20131109,IDXS,76959.90
شاخص_كل6,13920819,20131110,IDXS,77118.90
شاخص_كل6,13920820,20131111,IDXS,76895.90
شاخص_كل6,13920821,20131112,IDXS,76932.90
شاخص_كل6,13920825,20131116,IDXS,77673.00
شاخص_كل6,13920826,20131117,IDXS,77214.20
شاخص_كل6,13920827,20131118,IDXS,77328.10
شاخص_كل6,13920828,20131119,IDXS,78142.00
شاخص_كل6,13920829,20131120,IDXS,78424.10
شاخص_كل6,13920902,20131123,IDXS,78874.50
شاخص_كل6,13920903,20131124,IDXS,80022.20
شاخص_كل6,13920904,20131125,IDXS,81186.80
شاخص_كل6,13920905,20131126,IDXS,81549.50
شاخص_كل6,13920906,20131127,IDXS,82129.80
شاخص_كل6,13920909,20131130,IDXS,83572.50
شاخص_كل6,13920910,20131201,IDXS,84384.90
شاخص_كل6,13920911,20131202,IDXS,83706.50
شاخص_كل6,13920912,20131203,IDXS,83775.60
شاخص_كل6,13920913,20131204,IDXS,84211.40
شاخص_كل6,13920916,20131207,IDXS,84659.40
شاخص_كل6,13920917,20131208,IDXS,84879.80
شاخص_كل6,13920918,20131209,IDXS,85586.50
شاخص_كل6,13920920,20131211,IDXS,86511.20
شاخص_كل6,13920923,20131214,IDXS,85691.10
شاخص_كل6,13920924,20131215,IDXS,87024.10
شاخص_كل6,13920925,20131216,IDXS,88112.50
شاخص_كل6,13920926,20131217,IDXS,87646.10
شاخص_كل6,13920927,20131218,IDXS,87726.20
شاخص_كل6,13920930,20131221,IDXS,86957.10
شاخص_كل6,13921001,20131222,IDXS,87015.50
شاخص_كل6,13921003,20131224,IDXS,88113.70
شاخص_كل6,13921004,20131225,IDXS,88190.70
شاخص_كل6,13921007,20131228,IDXS,87691.70
شاخص_كل6,13921008,20131229,IDXS,87425.20
شاخص_كل6,13921009,20131230,IDXS,87410.00
شاخص_كل6,13921011,20140101,IDXS,88177.00
شاخص_كل6,13921014,20140104,IDXS,88926.70
شاخص_كل6,13921015,20140105,IDXS,89500.60
شاخص_كل6,13921016,20140106,IDXS,89355.70
شاخص_كل6,13921017,20140107,IDXS,88749.30
شاخص_كل6,13921018,20140108,IDXS,88069.00
شاخص_كل6,13921021,20140111,IDXS,87792.70
شاخص_كل6,13921022,20140112,IDXS,85404.10
شاخص_كل6,13921023,20140113,IDXS,87112.90
شاخص_كل6,13921024,20140114,IDXS,87502.40
شاخص_كل6,13921025,20140115,IDXS,85296.70
شاخص_كل6,13921028,20140118,IDXS,84973.20
شاخص_كل6,13921030,20140120,IDXS,83641.50
شاخص_كل6,13921101,20140121,IDXS,83252.40
شاخص_كل6,13921102,20140122,IDXS,82028.80
شاخص_كل6,13921105,20140125,IDXS,82670.30
شاخص_كل6,13921106,20140126,IDXS,81905.60
شاخص_كل6,13921107,20140127,IDXS,80861.40
شاخص_كل6,13921108,20140128,IDXS,81644.40
شاخص_كل6,13921109,20140129,IDXS,82797.70
شاخص_كل6,13921112,20140201,IDXS,84164.70
شاخص_كل6,13921113,20140202,IDXS,83606.50
شاخص_كل6,13921114,20140203,IDXS,83165.00
شاخص_كل6,13921115,20140204,IDXS,83170.60
شاخص_كل6,13921116,20140205,IDXS,82214.30
شاخص_كل6,13921119,20140208,IDXS,81066.80
شاخص_كل6,13921120,20140209,IDXS,80949.50
شاخص_كل6,13921121,20140210,IDXS,80240.30
شاخص_كل6,13921123,20140212,IDXS,79136.60
شاخص_كل6,13921126,20140215,IDXS,79153.10
شاخص_كل6,13921127,20140216,IDXS,79769.20
شاخص_كل6,13921128,20140217,IDXS,80603.00
شاخص_كل6,13921129,20140218,IDXS,80435.70
شاخص_كل6,13921130,20140219,IDXS,80986.50
شاخص_كل6,13921203,20140222,IDXS,81325.00
شاخص_كل6,13921204,20140223,IDXS,81281.60
شاخص_كل6,13921205,20140224,IDXS,80849.80
شاخص_كل6,13921206,20140225,IDXS,80087.40
شاخص_كل6,13921207,20140226,IDXS,79785.50
شاخص_كل6,13921210,20140301,IDXS,80105.00
شاخص_كل6,13921211,20140302,IDXS,79584.10
شاخص_كل6,13921212,20140303,IDXS,78518.80
شاخص_كل6,13921213,20140304,IDXS,78072.60
شاخص_كل6,13921214,20140305,IDXS,78447.20
شاخص_كل6,13921217,20140308,IDXS,78231.00
شاخص_كل6,13921218,20140309,IDXS,77515.60
شاخص_كل6,13921219,20140310,IDXS,77219.50
شاخص_كل6,13921220,20140311,IDXS,76582.70
شاخص_كل6,13921221,20140312,IDXS,76583.40
شاخص_كل6,13921224,20140315,IDXS,77191.30
شاخص_كل6,13921225,20140316,IDXS,77816.20
شاخص_كل6,13921226,20140317,IDXS,78430.80
شاخص_كل6,13921227,20140318,IDXS,78968.10
شاخص_كل6,13921228,20140319,IDXS,79015.40
شاخص_كل6,13930105,20140325,IDXS,79013.50
شاخص_كل6,13930106,20140326,IDXS,78619.40
شاخص_كل6,13930109,20140329,IDXS,78239.70
شاخص_كل6,13930110,20140330,IDXS,78469.20
شاخص_كل6,13930111,20140331,IDXS,78741.30
شاخص_كل6,13930116,20140405,IDXS,78547.70
شاخص_كل6,13930117,20140406,IDXS,77634.70
شاخص_كل6,13930118,20140407,IDXS,77418.60
شاخص_كل6,13930119,20140408,IDXS,77817.50
شاخص_كل6,13930120,20140409,IDXS,77423.90
شاخص_كل6,13930123,20140412,IDXS,76501.80
شاخص_كل6,13930124,20140413,IDXS,74920.70
شاخص_كل6,13930125,20140414,IDXS,73973.40
شاخص_كل6,13930126,20140415,IDXS,73847.60
شاخص_كل6,13930127,20140416,IDXS,74161.20
شاخص_كل6,13930130,20140419,IDXS,73637.80
شاخص_كل6,13930131,20140420,IDXS,74160.00
شاخص_كل6,13930201,20140421,IDXS,75035.30
شاخص_كل6,13930202,20140422,IDXS,75735.20
شاخص_كل6,13930203,20140423,IDXS,75980.50
شاخص_كل6,13930206,20140426,IDXS,77404.10
شاخص_كل6,13930207,20140427,IDXS,77923.60
شاخص_كل6,13930208,20140428,IDXS,78131.10
شاخص_كل6,13930209,20140429,IDXS,78151.30
شاخص_كل6,13930210,20140430,IDXS,78164.30
شاخص_كل6,13930213,20140503,IDXS,77939.00
شاخص_كل6,13930214,20140504,IDXS,77569.20
شاخص_كل6,13930215,20140505,IDXS,77763.80
شاخص_كل6,13930216,20140506,IDXS,77717.30
شاخص_كل6,13930217,20140507,IDXS,77752.40
شاخص_كل6,13930220,20140510,IDXS,77931.00
شاخص_كل6,13930221,20140511,IDXS,77733.60
شاخص_كل6,13930222,20140512,IDXS,77596.10
شاخص_كل6,13930224,20140514,IDXS,77610.30
شاخص_كل6,13930227,20140517,IDXS,76895.30
شاخص_كل6,13930228,20140518,IDXS,76987.50
شاخص_كل6,13930229,20140519,IDXS,76528.90
شاخص_كل6,13930230,20140520,IDXS,76634.40
شاخص_كل6,13930231,20140521,IDXS,76767.60
شاخص_كل6,13930303,20140524,IDXS,76703.90
شاخص_كل6,13930304,20140525,IDXS,76394.20
شاخص_كل6,13930305,20140526,IDXS,76212.00
شاخص_كل6,13930307,20140528,IDXS,76067.80
شاخص_كل6,13930310,20140531,IDXS,75687.10
شاخص_كل6,13930311,20140601,IDXS,74543.40
شاخص_كل6,13930312,20140602,IDXS,74735.90
شاخص_كل6,13930313,20140603,IDXS,75102.80
شاخص_كل6,13930317,20140607,IDXS,75329.50
شاخص_كل6,13930318,20140608,IDXS,75353.50
شاخص_كل6,13930319,20140609,IDXS,75240.50
شاخص_كل6,13930320,20140610,IDXS,74836.70
شاخص_كل6,13930321,20140611,IDXS,74499.10
شاخص_كل6,13930324,20140614,IDXS,73516.00
شاخص_كل6,13930325,20140615,IDXS,72631.80
شاخص_كل6,13930326,20140616,IDXS,72748.80
شاخص_كل6,13930327,20140617,IDXS,72638.00
شاخص_كل6,13930328,20140618,IDXS,72873.10
شاخص_كل6,13930331,20140621,IDXS,72969.00
شاخص_كل6,13930401,20140622,IDXS,72900.80
شاخص_كل6,13930402,20140623,IDXS,72544.90
شاخص_كل6,13930403,20140624,IDXS,72344.40
شاخص_كل6,13930404,20140625,IDXS,72249.90
شاخص_كل6,13930407,20140628,IDXS,71662.00
شاخص_كل6,13930408,20140629,IDXS,70970.30
شاخص_كل6,13930409,20140630,IDXS,70341.50
شاخص_كل6,13930410,20140701,IDXS,70423.00
شاخص_كل6,13930411,20140702,IDXS,70876.60
شاخص_كل6,13930414,20140705,IDXS,72162.20
شاخص_كل6,13930415,20140706,IDXS,71960.20
شاخص_كل6,13930416,20140707,IDXS,71916.60
شاخص_كل6,13930417,20140708,IDXS,73025.00
شاخص_كل6,13930418,20140709,IDXS,73416.40
شاخص_كل6,13930421,20140712,IDXS,73555.90
شاخص_كل6,13930422,20140713,IDXS,73226.20
شاخص_كل6,13930423,20140714,IDXS,73347.40
شاخص_كل6,13930424,20140715,IDXS,73457.90
شاخص_كل6,13930425,20140716,IDXS,73754.20
شاخص_كل6,13930429,20140720,IDXS,73750.20
شاخص_كل6,13930430,20140721,IDXS,73890.50
شاخص_كل6,13930431,20140722,IDXS,74526.10
شاخص_كل6,13930501,20140723,IDXS,74841.60
شاخص_كل6,13930504,20140726,IDXS,74840.30
شاخص_كل6,13930505,20140727,IDXS,74848.00
شاخص_كل6,13930506,20140728,IDXS,74997.60
شاخص_كل6,13930511,20140802,IDXS,74841.00
شاخص_كل6,13930512,20140803,IDXS,74637.40
شاخص_كل6,13930513,20140804,IDXS,74709.20
شاخص_كل6,13930514,20140805,IDXS,74697.50
شاخص_كل6,13930515,20140806,IDXS,74613.80
شاخص_كل6,13930518,20140809,IDXS,74398.60
شاخص_كل6,13930519,20140810,IDXS,74398.90
شاخص_كل6,13930520,20140811,IDXS,74547.50
شاخص_كل6,13930521,20140812,IDXS,74455.10
شاخص_كل6,13930522,20140813,IDXS,74363.00
شاخص_كل6,13930525,20140816,IDXS,74051.00
شاخص_كل6,13930526,20140817,IDXS,73952.60
شاخص_كل6,13930527,20140818,IDXS,73906.80
شاخص_كل6,13930528,20140819,IDXS,73902.60
شاخص_كل6,13930529,20140820,IDXS,73905.70
شاخص_كل6,13930601,20140823,IDXS,73868.00
شاخص_كل6,13930602,20140824,IDXS,73529.50
شاخص_كل6,13930603,20140825,IDXS,73499.90
شاخص_كل6,13930604,20140826,IDXS,73540.90
شاخص_كل6,13930605,20140827,IDXS,73312.20
شاخص_كل6,13930608,20140830,IDXS,72941.80
شاخص_كل6,13930609,20140831,IDXS,72778.40
شاخص_كل6,13930610,20140901,IDXS,72339.80
شاخص_كل6,13930611,20140902,IDXS,72232.40
شاخص_كل6,13930612,20140903,IDXS,72121.50
شاخص_كل6,13930615,20140906,IDXS,71822.40
شاخص_كل6,13930616,20140907,IDXS,71665.40
شاخص_كل6,13930617,20140908,IDXS,71815.20
شاخص_كل6,13930618,20140909,IDXS,71930.10
شاخص_كل6,13930619,20140910,IDXS,71925.40
شاخص_كل6,13930622,20140913,IDXS,71486.00
شاخص_كل6,13930623,20140914,IDXS,71386.70
شاخص_كل6,13930624,20140915,IDXS,71402.30
شاخص_كل6,13930625,20140916,IDXS,71408.30
شاخص_كل6,13930626,20140917,IDXS,71443.60
شاخص_كل6,13930629,20140920,IDXS,71445.00
شاخص_كل6,13930630,20140921,IDXS,71545.30
شاخص_كل6,13930631,20140922,IDXS,71685.80
شاخص_كل6,13930701,20140923,IDXS,71726.50
شاخص_كل6,13930702,20140924,IDXS,71788.10
شاخص_كل6,13930705,20140927,IDXS,71702.20
شاخص_كل6,13930706,20140928,IDXS,71643.70
شاخص_كل6,13930707,20140929,IDXS,71675.20
شاخص_كل6,13930708,20140930,IDXS,71664.00
شاخص_كل6,13930709,20141001,IDXS,71640.50
شاخص_كل6,13930712,20141004,IDXS,71670.10
شاخص_كل6,13930714,20141006,IDXS,71821.50
شاخص_كل6,13930715,20141007,IDXS,71718.90
شاخص_كل6,13930716,20141008,IDXS,71783.70
شاخص_كل6,13930719,20141011,IDXS,71771.70
شاخص_كل6,13930720,20141012,IDXS,71791.50
شاخص_كل6,13930722,20141014,IDXS,71893.10
شاخص_كل6,13930723,20141015,IDXS,71978.60
شاخص_كل6,13930726,20141018,IDXS,72016.50
شاخص_كل6,13930727,20141019,IDXS,72281.00
شاخص_كل6,13930728,20141020,IDXS,73550.40
شاخص_كل6,13930729,20141021,IDXS,74109.10
شاخص_كل6,13930730,20141022,IDXS,74132.80
شاخص_كل6,13930803,20141025,IDXS,74152.00
شاخص_كل6,13930804,20141026,IDXS,73940.80
شاخص_كل6,13930805,20141027,IDXS,73958.90
شاخص_كل6,13930806,20141028,IDXS,73967.80
شاخص_كل6,13930807,20141029,IDXS,74151.10
شاخص_كل6,13930810,20141101,IDXS,75028.00
شاخص_كل6,13930811,20141102,IDXS,75368.60
شاخص_كل6,13930814,20141105,IDXS,76166.60
شاخص_كل6,13930817,20141108,IDXS,76420.50
شاخص_كل6,13930818,20141109,IDXS,76553.40
شاخص_كل6,13930819,20141110,IDXS,76560.80
شاخص_كل6,13930820,20141111,IDXS,76708.00
شاخص_كل6,13930821,20141112,IDXS,76589.40
شاخص_كل6,13930824,20141115,IDXS,75946.50
شاخص_كل6,13930825,20141116,IDXS,75930.80
شاخص_كل6,13930826,20141117,IDXS,75965.90
شاخص_كل6,13930827,20141118,IDXS,75409.40
شاخص_كل6,13930828,20141119,IDXS,75248.40
شاخص_كل6,13930901,20141122,IDXS,75042.60
شاخص_كل6,13930902,20141123,IDXS,75389.60
شاخص_كل6,13930903,20141124,IDXS,75949.00
شاخص_كل6,13930904,20141125,IDXS,74740.90
شاخص_كل6,13930905,20141126,IDXS,74076.10
شاخص_كل6,13930908,20141129,IDXS,73245.10
شاخص_كل6,13930909,20141130,IDXS,72189.50
شاخص_كل6,13930910,20141201,IDXS,72120.70
شاخص_كل6,13930911,20141202,IDXS,72258.50
شاخص_كل6,13930912,20141203,IDXS,71860.20
شاخص_كل6,13930915,20141206,IDXS,71712.00
شاخص_كل6,13930916,20141207,IDXS,71170.00
شاخص_كل6,13930917,20141208,IDXS,71376.60
شاخص_كل6,13930918,20141209,IDXS,71381.70
شاخص_كل6,13930919,20141210,IDXS,71043.00
شاخص_كل6,13930923,20141214,IDXS,70291.60
شاخص_كل6,13930924,20141215,IDXS,69542.60
شاخص_كل6,13930925,20141216,IDXS,69608.60
شاخص_كل6,13930926,20141217,IDXS,69494.80
شاخص_كل6,13930929,20141220,IDXS,69537.50
شاخص_كل6,13931001,20141222,IDXS,70094.40
شاخص_كل6,13931003,20141224,IDXS,70153.50
شاخص_كل6,13931006,20141227,IDXS,69705.00
شاخص_كل6,13931007,20141228,IDXS,69625.50
شاخص_كل6,13931008,20141229,IDXS,69424.00
شاخص_كل6,13931009,20141230,IDXS,69254.50
شاخص_كل6,13931010,20141231,IDXS,68973.10
شاخص_كل6,13931013,20150103,IDXS,68829.90
شاخص_كل6,13931014,20150104,IDXS,68650.60
شاخص_كل6,13931015,20150105,IDXS,68232.10
شاخص_كل6,13931016,20150106,IDXS,67471.00
شاخص_كل6,13931017,20150107,IDXS,66902.00
شاخص_كل6,13931020,20150110,IDXS,66197.90
شاخص_كل6,13931021,20150111,IDXS,65512.80
شاخص_كل6,13931022,20150112,IDXS,66000.10
شاخص_كل6,13931023,20150113,IDXS,65929.10
شاخص_كل6,13931024,20150114,IDXS,65939.10
شاخص_كل6,13931027,20150117,IDXS,66273.30
شاخص_كل6,13931028,20150118,IDXS,66319.20
شاخص_كل6,13931029,20150119,IDXS,65835.00
شاخص_كل6,13931030,20150120,IDXS,65564.70
شاخص_كل6,13931101,20150121,IDXS,65028.90
شاخص_كل6,13931104,20150124,IDXS,65029.10
شاخص_كل6,13931105,20150125,IDXS,65105.00
شاخص_كل6,13931106,20150126,IDXS,65114.10
شاخص_كل6,13931107,20150127,IDXS,65127.70
شاخص_كل6,13931108,20150128,IDXS,65256.10
شاخص_كل6,13931111,20150131,IDXS,65542.80
شاخص_كل6,13931112,20150201,IDXS,65544.70
شاخص_كل6,13931113,20150202,IDXS,65555.90
شاخص_كل6,13931114,20150203,IDXS,65597.40
شاخص_كل6,13931115,20150204,IDXS,65771.60
شاخص_كل6,13931118,20150207,IDXS,65787.20
شاخص_كل6,13931119,20150208,IDXS,65366.30
شاخص_كل6,13931120,20150209,IDXS,64917.50
شاخص_كل6,13931121,20150210,IDXS,64840.90
شاخص_كل6,13931125,20150214,IDXS,64932.10
شاخص_كل6,13931126,20150215,IDXS,64926.80
شاخص_كل6,13931127,20150216,IDXS,64993.60
شاخص_كل6,13931128,20150217,IDXS,64811.20
شاخص_كل6,13931129,20150218,IDXS,64720.00
شاخص_كل6,13931202,20150221,IDXS,64867.10
شاخص_كل6,13931203,20150222,IDXS,64719.90
شاخص_كل6,13931204,20150223,IDXS,64678.40
شاخص_كل6,13931205,20150224,IDXS,64525.80
شاخص_كل6,13931206,20150225,IDXS,64051.70
شاخص_كل6,13931209,20150228,IDXS,63950.90
شاخص_كل6,13931210,20150301,IDXS,63860.10
شاخص_كل6,13931211,20150302,IDXS,63954.80
شاخص_كل6,13931212,20150303,IDXS,63996.00
شاخص_كل6,13931213,20150304,IDXS,64014.90
شاخص_كل6,13931216,20150307,IDXS,63911.10
شاخص_كل6,13931217,20150308,IDXS,63806.70
شاخص_كل6,13931218,20150309,IDXS,63846.70
شاخص_كل6,13931219,20150310,IDXS,63852.80
شاخص_كل6,13931220,20150311,IDXS,64070.70
شاخص_كل6,13931223,20150314,IDXS,64610.30
شاخص_كل6,13931224,20150315,IDXS,64980.60
شاخص_كل6,13931225,20150316,IDXS,65122.80
شاخص_كل6,13931226,20150317,IDXS,61532.90
شاخص_كل6,13931227,20150318,IDXS,62531.80
شاخص_كل6,13940105,20150325,IDXS,62885.00
شاخص_كل6,13940108,20150328,IDXS,63625.50
شاخص_كل6,13940109,20150329,IDXS,65099.90
شاخص_كل6,13940110,20150330,IDXS,65175.10
شاخص_كل6,13940111,20150331,IDXS,65728.00
شاخص_كل6,13940115,20150404,IDXS,67827.00
شاخص_كل6,13940116,20150405,IDXS,70261.70
شاخص_كل6,13940117,20150406,IDXS,70843.90
شاخص_كل6,13940118,20150407,IDXS,70159.90
شاخص_كل6,13940119,20150408,IDXS,70684.70
شاخص_كل6,13940122,20150411,IDXS,70022.80
شاخص_كل6,13940123,20150412,IDXS,68783.90
شاخص_كل6,13940124,20150413,IDXS,68454.10
شاخص_كل6,13940125,20150414,IDXS,68465.30
شاخص_كل6,13940126,20150415,IDXS,68078.80
شاخص_كل6,13940129,20150418,IDXS,67374.00
شاخص_كل6,13940130,20150419,IDXS,67378.80
شاخص_كل6,13940131,20150420,IDXS,67016.70
شاخص_كل6,13940201,20150421,IDXS,66828.60
شاخص_كل6,13940202,20150422,IDXS,66569.20
شاخص_كل6,13940205,20150425,IDXS,66540.60
شاخص_كل6,13940206,20150426,IDXS,66208.90
شاخص_كل6,13940207,20150427,IDXS,65576.80
شاخص_كل6,13940208,20150428,IDXS,65508.20
شاخص_كل6,13940209,20150429,IDXS,65634.10
شاخص_كل6,13940213,20150503,IDXS,65088.30
شاخص_كل6,13940214,20150504,IDXS,64415.80
شاخص_كل6,13940215,20150505,IDXS,64168.10
شاخص_كل6,13940216,20150506,IDXS,64069.10
شاخص_كل6,13940219,20150509,IDXS,63530.20
شاخص_كل6,13940220,20150510,IDXS,62885.90
شاخص_كل6,13940221,20150511,IDXS,63069.80
شاخص_كل6,13940222,20150512,IDXS,63316.00
شاخص_كل6,13940223,20150513,IDXS,63531.40
شاخص_كل6,13940227,20150517,IDXS,63465.10
شاخص_كل6,13940228,20150518,IDXS,63522.80
شاخص_كل6,13940229,20150519,IDXS,63644.30
شاخص_كل6,13940230,20150520,IDXS,63703.10
شاخص_كل6,13940302,20150523,IDXS,63427.80
شاخص_كل6,13940303,20150524,IDXS,63363.80
شاخص_كل6,13940304,20150525,IDXS,63496.50
شاخص_كل6,13940305,20150526,IDXS,63419.10
شاخص_كل6,13940306,20150527,IDXS,63402.10
شاخص_كل6,13940309,20150530,IDXS,63419.90
شاخص_كل6,13940310,20150531,IDXS,63227.90
شاخص_كل6,13940311,20150601,IDXS,63227.00
شاخص_كل6,13940312,20150602,IDXS,63289.80
شاخص_كل6,13940316,20150606,IDXS,63297.60
شاخص_كل6,13940317,20150607,IDXS,63187.30
شاخص_كل6,13940318,20150608,IDXS,62952.30
شاخص_كل6,13940319,20150609,IDXS,62317.90
شاخص_كل6,13940320,20150610,IDXS,62322.20
شاخص_كل6,13940323,20150613,IDXS,62571.20
شاخص_كل6,13940324,20150614,IDXS,62653.30
شاخص_كل6,13940325,20150615,IDXS,62442.00
شاخص_كل6,13940326,20150616,IDXS,62558.90
شاخص_كل6,13940327,20150617,IDXS,63559.70
شاخص_كل6,13940330,20150620,IDXS,63836.20
شاخص_كل6,13940331,20150621,IDXS,63810.70
شاخص_كل6,13940401,20150622,IDXS,64276.50
شاخص_كل6,13940402,20150623,IDXS,64839.50
شاخص_كل6,13940403,20150624,IDXS,64857.60
شاخص_كل6,13940406,20150627,IDXS,64812.20
شاخص_كل6,13940407,20150628,IDXS,64301.40
شاخص_كل6,13940408,20150629,IDXS,64332.90
شاخص_كل6,13940409,20150630,IDXS,64922.60
شاخص_كل6,13940410,20150701,IDXS,64861.80
شاخص_كل6,13940413,20150704,IDXS,65860.80
شاخص_كل6,13940414,20150705,IDXS,65780.10
شاخص_كل6,13940415,20150706,IDXS,66019.90
شاخص_كل6,13940416,20150707,IDXS,66761.40
شاخص_كل6,13940420,20150711,IDXS,66817.80
شاخص_كل6,13940421,20150712,IDXS,67646.40
شاخص_كل6,13940422,20150713,IDXS,69194.50
شاخص_كل6,13940423,20150714,IDXS,69433.50
شاخص_كل6,13940424,20150715,IDXS,68827.70
شاخص_كل6,13940429,20150720,IDXS,68148.40
شاخص_كل6,13940430,20150721,IDXS,68050.70
شاخص_كل6,13940431,20150722,IDXS,67643.90
شاخص_كل6,13940503,20150725,IDXS,67036.30
شاخص_كل6,13940504,20150726,IDXS,66977.40
شاخص_كل6,13940505,20150727,IDXS,66441.40
شاخص_كل6,13940506,20150728,IDXS,66489.50
شاخص_كل6,13940507,20150729,IDXS,66780.70
شاخص_كل6,13940510,20150801,IDXS,66829.70
شاخص_كل6,13940511,20150802,IDXS,66530.50
شاخص_كل6,13940512,20150803,IDXS,66626.70
شاخص_كل6,13940513,20150804,IDXS,66445.70
شاخص_كل6,13940514,20150805,IDXS,66451.00
شاخص_كل6,13940517,20150808,IDXS,66000.90
شاخص_كل6,13940518,20150809,IDXS,65973.50
شاخص_كل6,13940519,20150810,IDXS,65903.10
شاخص_كل6,13940521,20150812,IDXS,65703.30
شاخص_كل6,13940524,20150815,IDXS,65314.30
شاخص_كل6,13940525,20150816,IDXS,65239.90
شاخص_كل6,13940526,20150817,IDXS,65302.50
شاخص_كل6,13940527,20150818,IDXS,65189.40
